store_nbr,family,date,sales
10,BABY CARE,2017-08-26,0.0
10,BABY CARE,2017-08-27,0.0
10,BABY CARE,2017-08-28,0.0
10,BABY CARE,2017-08-29,0.0
10,BABY CARE,2017-08-30,0.0
10,BABY CARE,2017-08-31,0.0
10,BEAUTY,2017-08-16,2.9658542194970057
10,BEAUTY,2017-08-17,2.6538792436126815
10,BEAUTY,2017-08-18,1.8050131451752156
10,BEAUTY,2017-08-19,2.7884197499036776
10,BEAUTY,2017-08-20,1.7616963765359115
10,BEAUTY,2017-08-21,1.8094599825134727
10,BEAUTY,2017-08-22,2.0251112672147906
10,BEAUTY,2017-08-23,1.1926872087129143
10,BEAUTY,2017-08-24,1.4466301653361815
10,BEAUTY,2017-08-25,0.953255531707059
10,BEAUTY,2017-08-26,0.9944454501209197
10,BEAUTY,2017-08-27,1.3720575720052595
10,BEAUTY,2017-08-28,1.2093526030004962
10,BEAUTY,2017-08-29,1.6308046284488191
10,BEAUTY,2017-08-30,1.6768405298886297
10,BEAUTY,2017-08-31,0.4579098721522302
10,BEVERAGES,2017-08-16,1114.9722328652194
10,BEVERAGES,2017-08-17,1021.6582657193368
10,BEVERAGES,2017-08-18,989.2665822522713
10,BEVERAGES,2017-08-19,1465.1555189686499
10,BEVERAGES,2017-08-20,1487.5149056089351
10,BEVERAGES,2017-08-21,1219.0825544720594
10,BEVERAGES,2017-08-22,1155.3344185356884
10,BEVERAGES,2017-08-23,997.9097725231807
10,BEVERAGES,2017-08-24,992.5694318645761
10,BEVERAGES,2017-08-25,986.3585368990524
10,BEVERAGES,2017-08-26,1336.9111322412546
10,BEVERAGES,2017-08-27,1335.9680741044006
10,BEVERAGES,2017-08-28,1207.495961643333
10,BEVERAGES,2017-08-29,1237.5547812812742
10,BEVERAGES,2017-08-30,1058.7579839047323
10,BEVERAGES,2017-08-31,1139.0685520045492
10,BREAD/BAKERY,2017-08-16,88.91354317966137
10,BREAD/BAKERY,2017-08-17,83.05610055914933
10,BREAD/BAKERY,2017-08-18,85.23124941881215
10,BREAD/BAKERY,2017-08-19,126.43867862714112
10,BREAD/BAKERY,2017-08-20,134.97466111227388
10,BREAD/BAKERY,2017-08-21,102.2495073283672
10,BREAD/BAKERY,2017-08-22,99.39756111161427
10,BREAD/BAKERY,2017-08-23,86.14141300489747
10,BREAD/BAKERY,2017-08-24,87.5837403022182
10,BREAD/BAKERY,2017-08-25,72.44248357505454
10,BREAD/BAKERY,2017-08-26,116.9216478397953
10,BREAD/BAKERY,2017-08-27,125.71268654710067
10,BREAD/BAKERY,2017-08-28,119.911504804421
10,BREAD/BAKERY,2017-08-29,95.32459679674115
10,BREAD/BAKERY,2017-08-30,86.5410001443747
10,BREAD/BAKERY,2017-08-31,79.82839681525455
10,CELEBRATION,2017-08-16,3.532258997161133
10,CELEBRATION,2017-08-17,3.4693256797340437
10,CELEBRATION,2017-08-18,2.831208593562034
10,CELEBRATION,2017-08-19,4.9742587377285234
10,CELEBRATION,2017-08-20,3.402020383499842
10,CELEBRATION,2017-08-21,1.6933349162421156
10,CELEBRATION,2017-08-22,2.318116309030505
10,CELEBRATION,2017-08-23,3.6019287713558024
10,CELEBRATION,2017-08-24,4.337097720022021
10,CELEBRATION,2017-08-25,2.0377889948396786
10,CELEBRATION,2017-08-26,7.181048537132384
10,CELEBRATION,2017-08-27,4.035618772578636
10,CELEBRATION,2017-08-28,3.029399658303668
10,CELEBRATION,2017-08-29,2.4615295301490585
10,CELEBRATION,2017-08-30,2.4793109100618906
10,CELEBRATION,2017-08-31,2.3825012472638516
10,CLEANING,2017-08-16,596.8194720735676
10,CLEANING,2017-08-17,590.6177068889907
10,CLEANING,2017-08-18,554.2021085655463
10,CLEANING,2017-08-19,830.7593506908623
10,CLEANING,2017-08-20,794.457971861
10,CLEANING,2017-08-21,632.538806738084
10,CLEANING,2017-08-22,617.8900648317062
10,CLEANING,2017-08-23,547.286549201705
10,CLEANING,2017-08-24,561.7133234950082
10,CLEANING,2017-08-25,565.0470285508702
10,CLEANING,2017-08-26,813.5505065433134
10,CLEANING,2017-08-27,790.3121803845315
10,CLEANING,2017-08-28,652.6257718974935
10,CLEANING,2017-08-29,649.4274711961319
10,CLEANING,2017-08-30,577.4842441358079
10,CLEANING,2017-08-31,607.0436830894874
10,DAIRY,2017-08-16,402.66446746300585
10,DAIRY,2017-08-17,219.07853356074386
10,DAIRY,2017-08-18,217.74441869678677
10,DAIRY,2017-08-19,310.0310267642932
10,DAIRY,2017-08-20,253.9068295343512
10,DAIRY,2017-08-21,286.5128777755444
10,DAIRY,2017-08-22,284.0671801933811
10,DAIRY,2017-08-23,393.1986229434389
10,DAIRY,2017-08-24,210.83305493572712
10,DAIRY,2017-08-25,209.87800478770208
10,DAIRY,2017-08-26,310.6823655522349
10,DAIRY,2017-08-27,319.4592233945794
10,DAIRY,2017-08-28,287.90491096886933
10,DAIRY,2017-08-29,296.79901408510125
10,DAIRY,2017-08-30,372.0338870830347
10,DAIRY,2017-08-31,249.13045824987768
10,DELI,2017-08-16,230.45561249709698
10,DELI,2017-08-17,198.47589167641314
10,DELI,2017-08-18,282.0208890933833
10,DELI,2017-08-19,257.580882304922
10,DELI,2017-08-20,295.48519004463776
10,DELI,2017-08-21,257.088544778197
10,DELI,2017-08-22,242.6792018587975
10,DELI,2017-08-23,209.79131445981497
10,DELI,2017-08-24,180.09694483282752
10,DELI,2017-08-25,265.08656789304587
10,DELI,2017-08-26,269.0350956274446
10,DELI,2017-08-27,277.49835359470643
10,DELI,2017-08-28,216.63675680058614
10,DELI,2017-08-29,232.87076230666977
10,DELI,2017-08-30,276.41089133431524
10,DELI,2017-08-31,226.69656303737727
10,EGGS,2017-08-16,25.558258722225478
10,EGGS,2017-08-17,29.00571191488431
10,EGGS,2017-08-18,18.787984585163052
10,EGGS,2017-08-19,38.777923667392656
10,EGGS,2017-08-20,42.38915239236627
10,EGGS,2017-08-21,66.35281046303459
10,EGGS,2017-08-22,42.771358249786104
10,EGGS,2017-08-23,41.008063220750074
10,EGGS,2017-08-24,24.983503119807136
10,EGGS,2017-08-25,29.48019811804444
10,EGGS,2017-08-26,34.01249272457515
10,EGGS,2017-08-27,41.839373107193154
10,EGGS,2017-08-28,89.31068790167559
10,EGGS,2017-08-29,33.32534135889685
10,EGGS,2017-08-30,26.060019884779837
10,EGGS,2017-08-31,29.450356185818894
10,FROZEN FOODS,2017-08-16,26.777729486247456
10,FROZEN FOODS,2017-08-17,26.434595349921207
10,FROZEN FOODS,2017-08-18,29.362684599222515
10,FROZEN FOODS,2017-08-19,43.55404227170558
10,FROZEN FOODS,2017-08-20,33.831045136681745
10,FROZEN FOODS,2017-08-21,28.786979039361647
10,FROZEN FOODS,2017-08-22,28.198418213822873
10,FROZEN FOODS,2017-08-23,28.819554573541662
10,FROZEN FOODS,2017-08-24,23.361160464241934
10,FROZEN FOODS,2017-08-25,31.672796265634936
10,FROZEN FOODS,2017-08-26,51.23614467079458
10,FROZEN FOODS,2017-08-27,38.02328264317283
10,FROZEN FOODS,2017-08-28,28.036211402665636
10,FROZEN FOODS,2017-08-29,24.450487782618783
10,FROZEN FOODS,2017-08-30,33.741699248153175
10,FROZEN FOODS,2017-08-31,26.86318400045487
10,GROCERY I,2017-08-16,2592.6421251601114
10,GROCERY I,2017-08-17,2295.903579900441
10,GROCERY I,2017-08-18,2105.863721877265
10,GROCERY I,2017-08-19,2760.4818310884634
10,GROCERY I,2017-08-20,3020.9271569784455
10,GROCERY I,2017-08-21,2541.5365326053034
10,GROCERY I,2017-08-22,2472.129187883943
10,GROCERY I,2017-08-23,2299.4768634301636
10,GROCERY I,2017-08-24,2435.285335728703
10,GROCERY I,2017-08-25,2257.0163586770263
10,GROCERY I,2017-08-26,2925.3652275870686
10,GROCERY I,2017-08-27,2931.6942393062013
10,GROCERY I,2017-08-28,2545.6920151353984
10,GROCERY I,2017-08-29,2341.292660026604
10,GROCERY I,2017-08-30,2508.7706010464585
10,GROCERY I,2017-08-31,2612.05717905238
10,GROCERY II,2017-08-16,3.633170121737394
10,GROCERY II,2017-08-17,1.4801520547309748
10,GROCERY II,2017-08-18,4.301749321000228
10,GROCERY II,2017-08-19,5.821671205583936
10,GROCERY II,2017-08-20,6.217657888090574
10,GROCERY II,2017-08-21,1.244656226938393
10,GROCERY II,2017-08-22,2.7569887176942527
10,GROCERY II,2017-08-23,1.7443615400278465
10,GROCERY II,2017-08-24,2.4722946054482007
10,GROCERY II,2017-08-25,2.588025769932635
10,GROCERY II,2017-08-26,2.8141098468563555
10,GROCERY II,2017-08-27,3.415084403113097
10,GROCERY II,2017-08-28,0.6127097398961141
10,GROCERY II,2017-08-29,1.7396800796308272
10,GROCERY II,2017-08-30,1.6483553444810277
10,GROCERY II,2017-08-31,1.6869049928195379
10,HARDWARE,2017-08-16,0.29943185210752193
10,HARDWARE,2017-08-17,0.23327523396413086
10,HARDWARE,2017-08-18,0.3057356988238697
10,HARDWARE,2017-08-19,0.10987980632000313
10,HARDWARE,2017-08-20,0.16067358750350091
10,HARDWARE,2017-08-21,0.5070629683213912
10,HARDWARE,2017-08-22,0.14660982965226807
10,HARDWARE,2017-08-23,0.253697035533082
10,HARDWARE,2017-08-24,0.2715327885119602
10,HARDWARE,2017-08-25,0.34093293489917437
10,HARDWARE,2017-08-26,0.2928447168367564
10,HARDWARE,2017-08-27,0.36464909866074946
10,HARDWARE,2017-08-28,0.22763516367400055
10,HARDWARE,2017-08-29,0.2875047522499077
10,HARDWARE,2017-08-30,0.4135177109360495
10,HARDWARE,2017-08-31,0.41401120560952576
10,HOME AND KITCHEN I,2017-08-16,11.311019687998721
10,HOME AND KITCHEN I,2017-08-17,5.306645983340588
10,HOME AND KITCHEN I,2017-08-18,8.973148178158977
10,HOME AND KITCHEN I,2017-08-19,15.681625716533507
10,HOME AND KITCHEN I,2017-08-20,9.275942324676288
10,HOME AND KITCHEN I,2017-08-21,3.809765497525209
10,HOME AND KITCHEN I,2017-08-22,3.934554958622959
10,HOME AND KITCHEN I,2017-08-23,5.266518689990568
10,HOME AND KITCHEN I,2017-08-24,8.902059602298964
10,HOME AND KITCHEN I,2017-08-25,6.673435429700094
10,HOME AND KITCHEN I,2017-08-26,14.460567277132167
10,HOME AND KITCHEN I,2017-08-27,13.732292587291836
10,HOME AND KITCHEN I,2017-08-28,4.904846031515642
10,HOME AND KITCHEN I,2017-08-29,6.165099419830947
10,HOME AND KITCHEN I,2017-08-30,14.970068772021992
10,HOME AND KITCHEN I,2017-08-31,10.731218360212727
10,HOME AND KITCHEN II,2017-08-16,9.235001748117734
10,HOME AND KITCHEN II,2017-08-17,5.637358006542784
10,HOME AND KITCHEN II,2017-08-18,6.922554168609652
10,HOME AND KITCHEN II,2017-08-19,8.971211403758293
10,HOME AND KITCHEN II,2017-08-20,6.791727964223322
10,HOME AND KITCHEN II,2017-08-21,6.707731954843669
10,HOME AND KITCHEN II,2017-08-22,7.948982164453417
10,HOME AND KITCHEN II,2017-08-23,6.777305087818053
10,HOME AND KITCHEN II,2017-08-24,6.182593338449844
10,HOME AND KITCHEN II,2017-08-25,5.846948777399181
10,HOME AND KITCHEN II,2017-08-26,9.261079355944723
10,HOME AND KITCHEN II,2017-08-27,7.825883629860257
10,HOME AND KITCHEN II,2017-08-28,6.309624913731353
10,HOME AND KITCHEN II,2017-08-29,5.814665501554441
10,HOME AND KITCHEN II,2017-08-30,7.638842731871424
10,HOME AND KITCHEN II,2017-08-31,7.395043103745786
10,HOME APPLIANCES,2017-08-16,0.08843643054140718
10,HOME APPLIANCES,2017-08-17,0.12907617663132168
10,HOME APPLIANCES,2017-08-18,0.16084947119435264
10,HOME APPLIANCES,2017-08-19,0.1209603552242565
10,HOME APPLIANCES,2017-08-20,0.12194673941551834
10,HOME APPLIANCES,2017-08-21,0.19312679176201802
10,HOME APPLIANCES,2017-08-22,0.10457447990407814
10,HOME APPLIANCES,2017-08-23,0.09667051510588597
10,HOME APPLIANCES,2017-08-24,0.20679197414931505
10,HOME APPLIANCES,2017-08-25,0.13672136712888258
10,HOME APPLIANCES,2017-08-26,0.07477917000143476
10,HOME APPLIANCES,2017-08-27,0.07795562639352376
10,HOME APPLIANCES,2017-08-28,0.10897177042976962
10,HOME APPLIANCES,2017-08-29,0.09853142662517972
10,HOME APPLIANCES,2017-08-30,0.14815100568327724
10,HOME APPLIANCES,2017-08-31,0.2483978534141489
10,HOME CARE,2017-08-16,157.52252358067327
10,HOME CARE,2017-08-17,126.4294989552483
10,HOME CARE,2017-08-18,118.24488211303307
10,HOME CARE,2017-08-19,202.15831249918244
10,HOME CARE,2017-08-20,200.08300833168593
10,HOME CARE,2017-08-21,164.38655634373518
10,HOME CARE,2017-08-22,160.30563985364046
10,HOME CARE,2017-08-23,136.21735168423444
10,HOME CARE,2017-08-24,113.11888551586588
10,HOME CARE,2017-08-25,119.17601255870173
10,HOME CARE,2017-08-26,196.29098880345038
10,HOME CARE,2017-08-27,198.90062340174845
10,HOME CARE,2017-08-28,157.89251029868248
10,HOME CARE,2017-08-29,156.6082187627226
10,HOME CARE,2017-08-30,134.46270320050522
10,HOME CARE,2017-08-31,141.44367951144338
10,LADIESWEAR,2017-08-16,3.109379341857794
10,LADIESWEAR,2017-08-17,2.529999615374539
10,LADIESWEAR,2017-08-18,1.1689063078328803
10,LADIESWEAR,2017-08-19,5.404901102846535
10,LADIESWEAR,2017-08-20,5.690780473584072
10,LADIESWEAR,2017-08-21,3.082472224959356
10,LADIESWEAR,2017-08-22,2.3001905051556246
10,LADIESWEAR,2017-08-23,2.7208449392630283
10,LADIESWEAR,2017-08-24,2.831904785145919
10,LADIESWEAR,2017-08-25,2.7207387669010323
10,LADIESWEAR,2017-08-26,4.360686089278223
10,LADIESWEAR,2017-08-27,5.014054133967848
10,LADIESWEAR,2017-08-28,2.9469369070690385
10,LADIESWEAR,2017-08-29,3.0132941614450663
10,LADIESWEAR,2017-08-30,3.7945440553530485
10,LADIESWEAR,2017-08-31,3.4940870337718
10,LAWN AND GARDEN,2017-08-16,0.015278808493123469
10,LAWN AND GARDEN,2017-08-17,0.0325655427991412
10,LAWN AND GARDEN,2017-08-18,0.019147465876727294
10,LAWN AND GARDEN,2017-08-19,0.01582466477889926
10,LAWN AND GARDEN,2017-08-20,0.011106488973097134
10,LAWN AND GARDEN,2017-08-21,0.0
10,LAWN AND GARDEN,2017-08-22,0.0
10,LAWN AND GARDEN,2017-08-23,0.0
10,LAWN AND GARDEN,2017-08-24,0.013945796947500361
10,LAWN AND GARDEN,2017-08-25,0.0
10,LAWN AND GARDEN,2017-08-26,0.0
10,LAWN AND GARDEN,2017-08-27,0.0
10,LAWN AND GARDEN,2017-08-28,0.016805578155937338
10,LAWN AND GARDEN,2017-08-29,0.033286017327175864
10,LAWN AND GARDEN,2017-08-30,0.16643510344705958
10,LAWN AND GARDEN,2017-08-31,0.1477854722098199
10,LINGERIE,2017-08-16,0.8291755072262403
10,LINGERIE,2017-08-17,0.5750345252877076
10,LINGERIE,2017-08-18,1.569095380653342
10,LINGERIE,2017-08-19,1.8729718551274752
10,LINGERIE,2017-08-20,1.3896504899896764
10,LINGERIE,2017-08-21,0.8086230988454646
10,LINGERIE,2017-08-22,1.6641785110125542
10,LINGERIE,2017-08-23,1.722267243156109
10,LINGERIE,2017-08-24,1.0161261940546487
10,LINGERIE,2017-08-25,1.4193101793021268
10,LINGERIE,2017-08-26,1.4479076442131888
10,LINGERIE,2017-08-27,1.3824870439380827
10,LINGERIE,2017-08-28,0.9876432786010572
10,LINGERIE,2017-08-29,1.096225541999447
10,LINGERIE,2017-08-30,0.8081149274059944
10,LINGERIE,2017-08-31,1.1327329615951003
10,"LIQUOR,WINE,BEER",2017-08-16,10.142441341365554
10,"LIQUOR,WINE,BEER",2017-08-17,10.688380831667232
10,"LIQUOR,WINE,BEER",2017-08-18,14.646444108505676
10,"LIQUOR,WINE,BEER",2017-08-19,33.50878572869086
10,"LIQUOR,WINE,BEER",2017-08-20,10.948191989880005
10,"LIQUOR,WINE,BEER",2017-08-21,5.622622163920246
10,"LIQUOR,WINE,BEER",2017-08-22,5.634882408926849
10,"LIQUOR,WINE,BEER",2017-08-23,8.308136263357175
10,"LIQUOR,WINE,BEER",2017-08-24,10.738444915635158
10,"LIQUOR,WINE,BEER",2017-08-25,16.791017964813886
10,"LIQUOR,WINE,BEER",2017-08-26,24.9748626123933
10,"LIQUOR,WINE,BEER",2017-08-27,9.179963353434742
10,"LIQUOR,WINE,BEER",2017-08-28,4.72749858299256
10,"LIQUOR,WINE,BEER",2017-08-29,6.5193807981215075
10,"LIQUOR,WINE,BEER",2017-08-30,8.804930651144668
10,"LIQUOR,WINE,BEER",2017-08-31,7.383100484549166
10,MAGAZINES,2017-08-16,0.142383709854399
10,MAGAZINES,2017-08-17,0.29250357009917854
10,MAGAZINES,2017-08-18,0.4506913889309089
10,MAGAZINES,2017-08-19,0.7657568388276257
10,MAGAZINES,2017-08-20,0.18026545637720315
10,MAGAZINES,2017-08-21,0.19082577505991144
10,MAGAZINES,2017-08-22,0.0
10,MAGAZINES,2017-08-23,0.0
10,MAGAZINES,2017-08-24,0.14087026460358096
10,MAGAZINES,2017-08-25,0.31104659121658196
10,MAGAZINES,2017-08-26,0.2436071704097599
10,MAGAZINES,2017-08-27,0.17137112946428237
10,MAGAZINES,2017-08-28,0.644242351411253
10,MAGAZINES,2017-08-29,0.22291076334326304
10,MAGAZINES,2017-08-30,0.5462848390420716
10,MAGAZINES,2017-08-31,0.6455645934625958
10,MEATS,2017-08-16,177.86997679899045
10,MEATS,2017-08-17,216.21751006266632
10,MEATS,2017-08-18,139.99037061006513
10,MEATS,2017-08-19,176.69383711663176
10,MEATS,2017-08-20,183.69099663527268
10,MEATS,2017-08-21,193.78193223477444
10,MEATS,2017-08-22,190.27930706196338
10,MEATS,2017-08-23,179.7677529205431
10,MEATS,2017-08-24,211.3029210312069
10,MEATS,2017-08-25,143.33384927239194
10,MEATS,2017-08-26,172.26945045049132
10,MEATS,2017-08-27,184.61432733444946
10,MEATS,2017-08-28,193.36855013502677
10,MEATS,2017-08-29,172.820510914628
10,MEATS,2017-08-30,199.29213074002993
10,MEATS,2017-08-31,224.24723259736496
10,PERSONAL CARE,2017-08-16,153.81267145891223
10,PERSONAL CARE,2017-08-17,122.89507748233957
10,PERSONAL CARE,2017-08-18,117.94693578230464
10,PERSONAL CARE,2017-08-19,188.9852204793998
10,PERSONAL CARE,2017-08-20,189.1196792090037
10,PERSONAL CARE,2017-08-21,173.52934350775476
10,PERSONAL CARE,2017-08-22,162.8451931103338
10,PERSONAL CARE,2017-08-23,129.43427289370578
10,PERSONAL CARE,2017-08-24,123.02890718342796
10,PERSONAL CARE,2017-08-25,111.1840769738316
10,PERSONAL CARE,2017-08-26,171.27403342844698
10,PERSONAL CARE,2017-08-27,172.2961519190425
10,PERSONAL CARE,2017-08-28,154.73552926425782
10,PERSONAL CARE,2017-08-29,161.74397197246583
10,PERSONAL CARE,2017-08-30,149.95757410657112
10,PERSONAL CARE,2017-08-31,164.59011262594132
10,PET SUPPLIES,2017-08-16,0.48324016038565376
10,PET SUPPLIES,2017-08-17,0.2821979186698498
10,PET SUPPLIES,2017-08-18,0.47326739002716994
10,PET SUPPLIES,2017-08-19,0.6023023678072119
10,PET SUPPLIES,2017-08-20,1.0958123957300607
10,PET SUPPLIES,2017-08-21,0.6840715429921396
10,PET SUPPLIES,2017-08-22,0.7633348547892909
10,PET SUPPLIES,2017-08-23,0.7854252736423242
10,PET SUPPLIES,2017-08-24,0.6953881205285875
10,PET SUPPLIES,2017-08-25,0.33212956157591156
10,PET SUPPLIES,2017-08-26,0.39754788315305484
10,PET SUPPLIES,2017-08-27,0.957467448654076
10,PET SUPPLIES,2017-08-28,0.4150363054031366
10,PET SUPPLIES,2017-08-29,0.8180787802056086
10,PET SUPPLIES,2017-08-30,0.3818793159272124
10,PET SUPPLIES,2017-08-31,0.5896546682758663
10,PLAYERS AND ELECTRONICS,2017-08-16,3.0660335621232626
10,PLAYERS AND ELECTRONICS,2017-08-17,2.701266460854826
10,PLAYERS AND ELECTRONICS,2017-08-18,3.1971982006127018
10,PLAYERS AND ELECTRONICS,2017-08-19,2.706994861003122
10,PLAYERS AND ELECTRONICS,2017-08-20,4.955988118044594
10,PLAYERS AND ELECTRONICS,2017-08-21,2.5696376570878336
10,PLAYERS AND ELECTRONICS,2017-08-22,1.844879457187922
10,PLAYERS AND ELECTRONICS,2017-08-23,1.8718140456911683
10,PLAYERS AND ELECTRONICS,2017-08-24,1.4638349906484431
10,PLAYERS AND ELECTRONICS,2017-08-25,1.6915046580981588
10,PLAYERS AND ELECTRONICS,2017-08-26,4.600507047603736
10,PLAYERS AND ELECTRONICS,2017-08-27,4.461850942905667
10,PLAYERS AND ELECTRONICS,2017-08-28,2.5361187807220973
10,PLAYERS AND ELECTRONICS,2017-08-29,2.5056738431582497
10,PLAYERS AND ELECTRONICS,2017-08-30,1.9349329353071112
10,PLAYERS AND ELECTRONICS,2017-08-31,1.711649212877683
10,POULTRY,2017-08-16,124.32224853079363
10,POULTRY,2017-08-17,134.4711285924203
10,POULTRY,2017-08-18,124.01794705741804
10,POULTRY,2017-08-19,171.07117665518345
10,POULTRY,2017-08-20,176.32699761446767
10,POULTRY,2017-08-21,121.61521286279765
10,POULTRY,2017-08-22,120.4075285317261
10,POULTRY,2017-08-23,117.19889358213315
10,POULTRY,2017-08-24,118.24035841468704
10,POULTRY,2017-08-25,119.42559599058747
10,POULTRY,2017-08-26,164.57072831325485
10,POULTRY,2017-08-27,173.62450994052278
10,POULTRY,2017-08-28,131.36422697810917
10,POULTRY,2017-08-29,117.70198472519749
10,POULTRY,2017-08-30,120.83177122046305
10,POULTRY,2017-08-31,142.7442081205455
10,PREPARED FOODS,2017-08-16,19.480678628957715
10,PREPARED FOODS,2017-08-17,20.328429911215665
10,PREPARED FOODS,2017-08-18,21.07033553350597
10,PREPARED FOODS,2017-08-19,23.57808358024955
10,PREPARED FOODS,2017-08-20,22.04626513824037
10,PREPARED FOODS,2017-08-21,22.431434422967236
10,PREPARED FOODS,2017-08-22,23.144119795312104
10,PREPARED FOODS,2017-08-23,22.624085009578366
10,PREPARED FOODS,2017-08-24,16.724918025095555
10,PREPARED FOODS,2017-08-25,17.136087691910795
10,PREPARED FOODS,2017-08-26,29.31713231787469
10,PREPARED FOODS,2017-08-27,21.070873351922806
10,PREPARED FOODS,2017-08-28,22.5713092597991
10,PREPARED FOODS,2017-08-29,18.559615419850974
10,PREPARED FOODS,2017-08-30,20.344594010103016
10,PREPARED FOODS,2017-08-31,20.8915144019904
10,PRODUCE,2017-08-16,270.8320205475685
10,PRODUCE,2017-08-17,201.6398418117996
10,PRODUCE,2017-08-18,197.72714232958106
10,PRODUCE,2017-08-19,255.39155594147712
10,PRODUCE,2017-08-20,273.4306996818186
10,PRODUCE,2017-08-21,241.68056475480333
10,PRODUCE,2017-08-22,344.1369362262879
10,PRODUCE,2017-08-23,193.06581748051934
10,PRODUCE,2017-08-24,192.9618742729442
10,PRODUCE,2017-08-25,192.43876081539975
10,PRODUCE,2017-08-26,264.17210342289707
10,PRODUCE,2017-08-27,269.49543671233477
10,PRODUCE,2017-08-28,228.69734737625046
10,PRODUCE,2017-08-29,333.57990490435805
10,PRODUCE,2017-08-30,239.86691872246365
10,PRODUCE,2017-08-31,183.2040886529347
10,SCHOOL AND OFFICE SUPPLIES,2017-08-16,5.914845779329013
10,SCHOOL AND OFFICE SUPPLIES,2017-08-17,0.21946673479192053
10,SCHOOL AND OFFICE SUPPLIES,2017-08-18,6.782312056856902
10,SCHOOL AND OFFICE SUPPLIES,2017-08-19,6.697832213508115
10,SCHOOL AND OFFICE SUPPLIES,2017-08-20,5.984370081480994
10,SCHOOL AND OFFICE SUPPLIES,2017-08-21,2.3614421318527903
10,SCHOOL AND OFFICE SUPPLIES,2017-08-22,6.347323154613862
10,SCHOOL AND OFFICE SUPPLIES,2017-08-23,2.3688354912603677
10,SCHOOL AND OFFICE SUPPLIES,2017-08-24,1.2949265387986304
10,SCHOOL AND OFFICE SUPPLIES,2017-08-25,12.87738060209434
10,SCHOOL AND OFFICE SUPPLIES,2017-08-26,12.062350111347367
10,SCHOOL AND OFFICE SUPPLIES,2017-08-27,10.825310986525007
10,SCHOOL AND OFFICE SUPPLIES,2017-08-28,9.04103790009366
10,SCHOOL AND OFFICE SUPPLIES,2017-08-29,8.631613145058806
10,SCHOOL AND OFFICE SUPPLIES,2017-08-30,0.0
10,SCHOOL AND OFFICE SUPPLIES,2017-08-31,10.173101690817798
10,SEAFOOD,2017-08-16,0.7595940392847542
10,SEAFOOD,2017-08-17,0.16057713110574898
10,SEAFOOD,2017-08-18,0.3029548104723162
10,SEAFOOD,2017-08-19,0.5654098130979275
10,SEAFOOD,2017-08-20,0.673501303412807
10,SEAFOOD,2017-08-21,0.7309381033595448
10,SEAFOOD,2017-08-22,1.0752155530579537
10,SEAFOOD,2017-08-23,1.0271983766112682
10,SEAFOOD,2017-08-24,0.12830065667944143
10,SEAFOOD,2017-08-25,0.4763996114125707
10,SEAFOOD,2017-08-26,1.2533288419579969
10,SEAFOOD,2017-08-27,0.6430460668675386
10,SEAFOOD,2017-08-28,0.6299597742451617
10,SEAFOOD,2017-08-29,0.535520270638479
10,SEAFOOD,2017-08-30,1.8338657692389289
10,SEAFOOD,2017-08-31,0.34461452549520843
11,AUTOMOTIVE,2017-08-16,3.5586922566725754
11,AUTOMOTIVE,2017-08-17,4.808249163012613
11,AUTOMOTIVE,2017-08-18,4.792611766583671
11,AUTOMOTIVE,2017-08-19,7.20626349267542
11,AUTOMOTIVE,2017-08-20,5.957055382984732
11,AUTOMOTIVE,2017-08-21,4.513730995057041
11,AUTOMOTIVE,2017-08-22,4.229067243045021
11,AUTOMOTIVE,2017-08-23,4.908863162312709
11,AUTOMOTIVE,2017-08-24,4.260324257898743
11,AUTOMOTIVE,2017-08-25,4.581392018760694
11,AUTOMOTIVE,2017-08-26,7.4654414848382835
11,AUTOMOTIVE,2017-08-27,7.528503095343048
11,AUTOMOTIVE,2017-08-28,4.743163541326892
11,AUTOMOTIVE,2017-08-29,4.899644315068843
11,AUTOMOTIVE,2017-08-30,5.056298014754366
11,AUTOMOTIVE,2017-08-31,4.167468562464946
11,BABY CARE,2017-08-16,0.34149142078301714
11,BABY CARE,2017-08-17,0.010134358724654966
11,BABY CARE,2017-08-18,0.35989271437421777
11,BABY CARE,2017-08-19,0.35671114030008033
11,BABY CARE,2017-08-20,0.06447262180545253
11,BABY CARE,2017-08-21,0.29777011686753696
11,BABY CARE,2017-08-22,0.31111985216398785
11,BABY CARE,2017-08-23,0.11596787216408595
11,BABY CARE,2017-08-24,0.27034376098639074
11,BABY CARE,2017-08-25,0.24172773665630268
11,BABY CARE,2017-08-26,0.419028133935236
11,BABY CARE,2017-08-27,0.21987072424144863
11,BABY CARE,2017-08-28,0.18746881829031728
11,BABY CARE,2017-08-29,0.25196758467105107
11,BABY CARE,2017-08-30,0.40751203000070496
11,BABY CARE,2017-08-31,0.6071181599459847
11,BEAUTY,2017-08-16,6.249921941723771
11,BEAUTY,2017-08-17,4.0463496945096775
11,BEAUTY,2017-08-18,3.7025914172292715
11,BEAUTY,2017-08-19,4.24717167150141
11,BEAUTY,2017-08-20,4.1066377619854055
11,BEAUTY,2017-08-21,3.4886596752392824
11,BEAUTY,2017-08-22,3.875424586933536
11,BEAUTY,2017-08-23,4.034805194958411
11,BEAUTY,2017-08-24,5.020740621146841
11,BEAUTY,2017-08-25,4.079167502429503
11,BEAUTY,2017-08-26,5.9613685085734565
11,BEAUTY,2017-08-27,5.467686246972884
11,BEAUTY,2017-08-28,4.140686455103771
